Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.11463415,76.41463415,76.61463415,76.81463415,77.06585366,77.36829268,77.57073171,77.82439024,78.02682927,78.2804878,78.43414634,78.63658537,78.78780488,78.9902439,79.1902439,79.44146341,79.6902439,79.8902439,80.13902439,80.38780488,80.58780488,80.8902439,81.14146341,81.39268293,81.69512195,81.94634146,82.19756098,82.4,
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.212,66.325,66.439,66.552,66.665,66.776,66.884,66.99,67.092,67.195,67.3,67.414,67.539,67.675,67.82,67.969,68.115,68.251,68.375,68.484,68.582,68.673,68.765,68.862,68.966,69.078,69.195,69.316,
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.215,61.23,61.152,61.012,60.832,60.619,60.372,60.095,59.804,59.527,59.302,59.171,59.154,59.266,59.512,59.89,60.388,60.969,61.597,62.247,62.893,63.519,64.119,64.686,65.211,65.685,66.105,66.48,
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.8804878,76.08292683,76.43414634,76.38536585,76.88536585,76.83658537,77.08780488,77.21097561,77.1902439,77.3902439,77.74146341,77.99268293,78.14390244,78.44634146,78.74634146,79.04878049,79.24878049,79.44878049,79.6,80.05121951,80.40243902,80.95121951,80.90487805,81.00487805,81.30487805,80.95609756,81.15609756,81.15609756,
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.268,70.22,70.196,70.222,70.307,70.462,70.687,70.966,71.274,71.596,71.907,72.182,72.408,72.575,72.682,72.73,72.73,72.704,72.673,72.65,72.649,72.68,72.742,72.832,72.951,73.096,73.261,73.436,
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.755,57.16,57.439,57.583,57.598,57.507,57.347,57.171,57.032,56.962,56.994,57.147,57.41,57.761,58.187,58.666,59.167,59.663,60.128,60.55,60.924,61.254,61.561,61.86,62.154,62.448,62.742,63.033,
Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.949,50.557,51.032,51.381,51.61,51.717,51.701,51.592,51.434,51.273,51.181,51.229,51.451,51.859,52.444,53.17,53.972,54.775,55.521,56.185,56.765,57.282,57.782,58.301,58.846,59.419,60.015,60.617,
"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.176,52.481,52.786,53.11,53.461,53.844,54.254,54.676,55.097,55.513,55.924,56.329,56.732,57.132,57.527,57.914,58.289,58.648,58.991,59.316,59.622,59.911,60.187,60.452,60.707,60.954,61.193,61.424,
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.071,49.441,49.825,50.213,50.599,50.969,51.306,51.604,51.86,52.079,52.27,52.45,52.636,52.845,53.084,53.357,53.663,53.991,54.333,54.687,55.05,55.424,55.807,56.2,56.598,57,57.403,57.805,
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.239,48.677,49.142,49.62,50.104,50.588,51.062,51.521,51.959,52.371,52.752,53.099,53.415,53.709,53.987,54.262,54.55,54.858,55.19,55.543,55.908,56.265,56.601,56.905,57.18,57.434,57.681,57.939,
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.93902439,77.13658537,77.38292683,77.3902439,77.63902439,77.58536585,77.68536585,78.13658537,77.83902439,77.98780488,77.88780488,78.38780488,78.64146341,78.84146341,79.03902439,79.23902439,79.43902439,79.43902439,79.93902439,80.18780488,80.38780488,80.73170732,80.63414634,81.28536585,81.38536585,81.03658537,81.38780488,81.38780488,
Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.6,68.765,68.925,69.083,69.241,69.402,69.57,69.748,69.934,70.131,70.337,70.551,70.77,70.991,71.213,71.438,71.667,71.903,72.142,72.383,72.618,72.84,73.044,73.227,73.388,73.531,73.659,73.78,
Greenland,GRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.06829268,65.03170732,65.19609756,65.58536585,65.90097561,65.64414634,65.76731707,65.79804878,66.15707317,66.40341463,66.96341463,67.60780488,68.16268293,68.43536585,68.80682927,69.22073171,69.51926829,69.98268293,70.21341463,70.46780488,70.85707317,71.06243902,71.29902439,71.8304878,71.53841463,71.24634146,,,
Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.261,62.799,63.352,63.921,64.502,65.09,65.678,66.257,66.817,67.351,67.849,68.304,68.717,69.092,69.437,69.763,70.085,70.415,70.76,71.122,71.494,71.867,72.227,72.562,72.869,73.15,73.409,73.654,
Guam,GUM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.925,72.167,72.42,72.685,72.967,73.267,73.589,73.93,74.283,74.646,75.01,75.369,75.715,76.047,76.362,76.663,76.956,77.249,77.543,77.84,78.134,78.419,78.689,78.938,79.168,79.379,79.575,79.763,
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.29,63.438,63.6,63.77,63.946,64.122,64.297,64.466,64.63,64.785,64.93,65.065,65.192,65.313,65.428,65.538,65.642,65.741,65.836,65.929,66.022,66.117,66.216,66.318,66.425,66.536,66.65,66.766,
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.42200921,75.5966121,75.85740046,75.93269458,76.21329713,76.28048147,76.65162766,76.9853305,77.16730179,77.31143315,77.58851013,77.88961433,78.02731803,78.15340579,78.56483256,78.6614492,78.96836761,79.20002077,79.34401122,79.62092338,79.7975456,80.03662488,80.15447847,80.33220844,80.58864745,80.46908292,80.62680022,80.68439957,
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.3804878,77.88292683,77.67804878,78.03170732,78.52926829,78.68292683,79.62682927,80.12682927,80.13170732,80.38292683,80.87804878,81.42439024,81.42682927,81.37804878,81.82926829,81.62926829,82.37560976,82.32682927,82.37560976,82.77560976,82.97804878,83.42195122,83.4804878,83.83170732,83.9804878,84.27804878,84.22682927,84.6804878,
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.725,67.18,67.616,68.047,68.476,68.898,69.301,69.672,70.001,70.288,70.537,70.756,70.957,71.15,71.341,71.532,71.724,71.911,72.093,72.27,72.446,72.624,72.805,72.99,73.181,73.376,73.575,73.774,
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.67011083,49.76952563,49.90377554,50.07859168,50.28444408,50.51614166,50.77583352,51.06930213,51.40279901,51.78394705,52.22322064,52.7316671,53.3106651,53.95443983,54.65162466,55.38669418,56.14287107,56.89983454,57.63880687,58.34510955,59.00693076,59.61869455,60.18654692,60.71568479,61.20643177,61.66058385,62.08115626,62.47392059,
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.1704878,72.18536585,71.24146341,71.52243902,71.80341463,72.08439024,72.36536585,72.49512195,72.31707317,72.64195122,72.80780488,74.51292683,74.71731707,74.61390244,75.5202439,75.24463415,75.83682927,75.70560976,75.91219512,76.16829268,76.47560976,76.77560976,76.92439024,77.12682927,77.47804878,77.27560976,78.02195122,77.82682927,
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.609,54.954,55.296,55.639,55.981,56.316,56.635,56.933,57.209,57.467,57.716,57.969,58.239,58.535,58.86,59.219,59.61,60.023,60.448,60.876,61.296,61.699,62.078,62.432,62.757,63.055,63.33,63.589,
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.31560976,69.37707317,69.11707317,69.10121951,69.4697561,69.79170732,70.32878049,70.70243902,70.55780488,70.67707317,71.24634146,72.24878049,72.34878049,72.3,72.64878049,72.64878049,73.09756098,73.15121951,73.70243902,73.90487805,74.20731707,74.85853659,75.06341463,75.56585366,75.76341463,75.56829268,76.06341463,76.06341463,
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.42693088,65.68113955,65.87270937,66.05969029,66.31228858,66.59817752,66.94507329,67.30436092,67.64070647,67.92114251,68.23751123,68.56014817,68.87020035,69.17475094,69.49178867,69.78060246,70.10824505,70.41855695,70.70716426,71.01819296,71.29925289,71.59473329,71.85366435,72.10780065,72.33493517,72.55023327,72.7645258,72.96694105,
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.15479696,63.37626155,63.53917191,63.70378367,63.92349217,64.1735626,64.47637338,64.79658744,65.09420734,65.35723575,65.65838587,65.96928875,66.27961656,66.59602134,66.93120788,67.25174787,67.60737692,67.95162295,68.27782243,68.61715051,68.92617805,69.23855241,69.51628108,69.78415819,70.02546475,70.25188785,70.47231314,70.67965585,
IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.78449977,53.95331521,54.13015695,54.31593285,54.51701739,54.73891969,54.98416322,55.24893209,55.53011942,55.8409699,56.18554072,56.57293465,57.00463445,57.48123554,57.99717249,58.54231735,59.1068377,59.67736168,60.23706609,60.77314343,61.27523278,61.73914917,62.16839639,62.56897973,62.94312012,63.29278497,63.62100481,63.93232032,
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.21151234,55.19984754,55.17602003,55.13333352,55.09470408,55.068299,55.06468158,55.09347431,55.14780804,55.24601618,55.40195535,55.62254709,55.91177291,56.25385447,56.65488647,57.10290066,57.58927217,58.09793621,58.61078794,59.11364901,59.5988083,60.04813891,60.45512345,60.83053562,61.1744604,61.48842968,61.77647096,62.04811278,
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.281,63.638,63.998,64.353,64.701,65.032,65.339,65.617,65.866,66.087,66.285,66.467,66.643,66.82,67.002,67.191,67.386,67.581,67.775,67.964,68.15,68.331,68.509,68.684,68.856,69.025,69.191,69.355,
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.0532443,53.31485545,53.59490028,53.89824282,54.22220713,54.57098847,54.94312012,55.3282133,55.72515772,56.14448676,56.58513405,57.05711067,57.56070183,58.10465872,58.67805,59.27183469,59.87567401,60.4776481,61.06158418,61.61528113,62.12754173,62.60058504,63.04237704,63.45705297,63.84781547,64.21669282,64.56610357,64.8980448,
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,76.52926829,,,,,,,,77.96585366,,,,,,,,,,,,,,,,
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.915,58.409,58.915,59.421,59.921,60.408,60.877,61.327,61.761,62.179,62.582,62.977,63.368,63.759,64.154,64.556,64.966,65.383,65.802,66.219,66.625,67.013,67.377,67.714,68.021,68.302,68.56,68.803,
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.80909756,75.00526829,75.18095122,75.33612195,75.47680488,75.61756098,75.83170732,75.98536585,76.1804878,76.08292683,76.53658537,77.13414634,77.63414634,78.13902439,78.53902439,78.94390244,79.24146341,79.64146341,80.09512195,80.1902439,80.74390244,80.74634146,80.84634146,80.94878049,81.34878049,81.45365854,81.70487805,81.95609756,
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.828,65.131,66.209,67.094,67.791,68.326,68.741,69.092,69.428,69.775,70.144,70.526,70.899,71.249,71.582,71.912,72.259,72.635,73.044,73.481,73.932,74.375,74.787,75.153,75.466,75.73,75.953,76.153,
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.118,66.735,67.256,67.722,68.134,68.489,68.776,68.987,69.122,69.183,69.169,69.081,68.932,68.742,68.537,68.35,68.217,68.156,68.177,68.283,68.465,68.702,68.963,69.219,69.458,69.672,69.862,70.038,
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.03634146,77.99195122,78.7602439,78.93463415,79.24707317,77.98439024,78.77780488,78.88536585,79.60243902,79.35121951,79.65365854,80.6902439,80.50243902,80.96341463,80.99756098,81.50243902,81.15853659,81.45365854,81.6097561,81.75121951,81.89756098,82.35853659,82.91707317,82.06097561,82.86097561,82.46829268,82.20487805,82.20487805,
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.60731707,76.75853659,76.50487805,77.15365854,77.40243902,77.45121951,78.10487805,78,78.14878049,78.65853659,78.95365854,79.40731707,79.45121951,79.64878049,80.14634146,80.15121951,80.55365854,80.50487805,80.95121951,81.40487805,81.60243902,81.65609756,81.70487805,82.05609756,82.15365854,82.05121951,82.40731707,82.60243902,
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.97073171,77.0195122,77.4195122,77.72195122,77.92195122,78.17073171,78.52195122,78.82439024,78.97560976,79.42439024,79.77804878,80.12682927,80.22926829,79.98292683,80.7804878,80.78292683,81.28292683,81.43414634,81.48536585,81.63658537,82.03658537,82.18780488,82.23902439,82.6902439,83.0902439,82.54390244,83.24390244,83.24390244,
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.065,72.039,72.015,71.996,71.986,71.99,72.011,72.052,72.116,72.205,72.327,72.487,72.683,72.911,73.167,73.446,73.739,74.038,74.334,74.619,74.883,75.122,75.334,75.523,75.689,75.836,75.97,76.097,
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.872,70.113,70.331,70.529,70.712,70.885,71.053,71.219,71.386,71.556,71.73,71.907,72.083,72.256,72.427,72.594,72.76,72.924,73.087,73.25,73.412,73.571,73.729,73.883,74.034,74.182,74.329,74.476,
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.83682927,79.10073171,79.15390244,79.29365854,79.68707317,79.53634146,80.2002439,80.42414634,80.50146341,80.57073171,81.07609756,81.41707317,81.56341463,81.76,82.0302439,81.92512195,82.32195122,82.50707317,82.58756098,82.93146341,82.84268293,82.59121951,83.09609756,83.33195122,83.58780488,83.79390244,83.98487805,84.0997561,
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.33658537,67.98292683,67.73170732,66.72682927,65.67317073,64.9195122,64.1097561,64.46341463,64.56097561,65.5195122,65.51707317,65.76829268,65.96829268,65.86585366,65.88780488,65.9097561,66.16097561,66.50487805,67.02195122,68.42926829,68.29536585,68.98,69.61,70.45,71.62,72,72.3,72.95,
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.536,56.918,56.212,55.449,54.669,53.911,53.205,52.589,52.106,51.805,51.751,52.004,52.565,53.413,54.513,55.819,57.271,58.784,60.275,61.68,62.936,64.008,64.907,65.651,66.242,66.695,67.032,67.291,
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.29756098,68.55121951,68.10243902,67.19268293,66.03902439,65.7902439,66.54390244,66.89268293,67.05121951,68.65609756,68.55853659,68.70731707,68.15609756,68.25609756,68.15365854,67.95609756,67.69512195,67.89512195,68.45121951,69.10243902,69.3,69.60243902,70.00243902,70.20243902,70.40243902,70.65121951,70.95121951,71.2,
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.595,53.916,54.228,54.514,54.82,55.189,55.653,56.212,56.862,57.604,58.432,59.335,60.283,61.241,62.186,63.088,63.927,64.695,65.391,66.01,66.555,67.034,67.466,67.868,68.251,68.62,68.981,69.331,
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.371,60.854,61.318,61.755,62.158,62.526,62.862,63.174,63.469,63.745,64.001,64.231,64.43,64.599,64.74,64.859,64.961,65.054,65.146,65.244,65.354,65.481,65.623,65.78,65.949,66.13,66.317,66.506,
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,67.95121951,,,,,70.03634146,,,,,71.33658537,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.59756098,72.04634146,72.49756098,72.99756098,73.39756098,73.7,74.15121951,74.60243902,75.00487805,75.4097561,75.9097561,76.41219512,76.76585366,77.21463415,77.66585366,78.16829268,78.66829268,79.1195122,79.51707317,79.96829268,80.11707317,80.56829268,80.8195122,81.27073171,81.72195122,82.02439024,82.27560976,82.62682927,
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.079,72.232,72.369,72.496,72.613,72.722,72.824,72.917,73.004,73.084,73.16,73.232,73.3,73.367,73.434,73.505,73.584,73.67,73.764,73.868,73.979,74.096,74.217,74.338,74.458,74.577,74.694,74.811,
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.45931487,67.82127586,68.19670566,68.58203078,68.97832033,69.37992806,69.78137643,70.17694635,70.55865137,70.9246804,71.27155371,71.5983515,71.90828042,72.20277491,72.48525534,72.75757973,73.02202291,73.28076458,73.53476277,73.78568388,74.03180192,74.27360619,74.50786077,74.73365635,74.9518477,75.16295122,75.36874596,75.57025443,
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.589,54.09,54.594,55.106,55.628,56.158,56.698,57.246,57.801,58.359,58.923,59.494,60.07,60.648,61.224,61.793,62.348,62.886,63.402,63.893,64.357,64.795,65.208,65.6,65.975,66.335,66.683,67.021,
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.222,70.537,70.878,71.248,71.646,72.071,72.522,72.991,73.473,73.959,74.447,74.934,75.418,75.892,76.351,76.786,77.187,77.553,77.881,78.173,78.43,78.656,78.86,79.05,79.231,79.409,79.584,79.758,
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.183,47.406,47.839,48.475,49.283,50.163,50.984,51.641,52.082,52.314,52.423,52.543,52.814,53.323,54.084,55.052,56.136,57.207,58.167,58.977,59.631,60.155,60.615,61.066,61.527,62.007,62.505,63.006,
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.522,68.864,69.172,69.439,69.664,69.85,70,70.127,70.241,70.352,70.473,70.616,70.783,70.97,71.17,71.362,71.521,71.629,71.681,71.679,71.643,71.598,71.574,71.592,71.659,71.776,71.934,72.11,
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.108,71.187,71.235,71.248,71.235,71.209,71.186,71.184,71.221,71.307,71.456,71.676,71.958,72.287,72.652,73.028,73.393,73.728,74.02,74.265,74.465,74.633,74.788,74.947,75.117,75.3,75.496,75.696,
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.77609697,68.12999432,68.49660047,68.87320435,69.26049566,69.65326208,70.04635852,70.43405242,70.80865044,71.16817246,71.51591318,71.83730703,72.14398951,72.43278364,72.70819395,72.97340599,73.2314056,73.4823491,73.72547675,73.97115764,74.21257493,74.44992327,74.68026281,74.90319664,75.11903877,75.32855586,75.5332703,75.73420788,
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.71068237,51.980593,52.28676719,52.63190649,53.00830296,53.40903096,53.83124021,54.27295318,54.73228164,55.20978636,55.70917978,56.2372094,56.79826627,57.39123274,58.01070546,58.64871678,59.29714321,59.94403092,60.57735912,61.1876779,61.76445103,62.30072775,62.79779984,63.25722396,63.67942545,64.06619134,64.42160278,64.75237624,
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.74292886,50.89868937,51.08248219,51.29854703,51.53752789,51.79864639,52.09170741,52.42719142,52.81155086,53.24836939,53.74004809,54.28781925,54.88609391,55.52732938,56.20255849,56.89799997,57.60005523,58.29248819,58.95728649,59.57936927,60.15115316,60.67361888,61.15909742,61.61797258,62.05445295,62.47113254,62.86877505,63.24892343,
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,78.42195122,77.3902439,76.83658537,76.04634146,77.74634146,79.1097561,76.82682927,79.27560976,79.63658537,79.96097561,81.77073171,80.66829268,80.94878049,81.29512195,82.68292683,81.5,81.84146341,81.79268293,82.38292683,82.26097561,82.07317073,82.65609756,82.25853659,82.25853659,
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.511,69.628,69.66,69.593,69.452,69.31,69.267,69.399,69.744,70.296,71.002,71.775,72.511,73.128,73.593,73.896,74.059,74.144,74.207,74.27,74.352,74.462,74.593,74.741,74.906,75.088,75.284,75.485,
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.25837695,59.58226699,59.91366738,60.2375918,60.55785423,60.86888174,61.20097567,61.52950096,61.85622524,62.15438969,62.45118459,62.76516606,63.0929843,63.42364142,63.76746087,64.11996786,64.49059428,64.86976832,65.24852291,65.63937484,66.01970201,66.37257839,66.6969046,66.99937111,67.27420744,67.52690036,67.76482173,67.98994347,
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.09161762,63.3173239,63.47610843,63.63375439,63.84897861,64.09365069,64.39095095,64.70708147,65.00296352,65.26824973,65.56949654,65.88178195,66.19582022,66.51713412,66.85445548,67.17783643,67.53514398,67.88171418,68.20869709,68.55012201,68.85883019,69.1716476,69.45228878,69.72152587,69.96149076,70.19131037,70.41077335,70.62000811,
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.206,59.464,59.394,58.944,58.112,56.902,55.351,53.584,51.75,49.971,48.405,47.195,46.394,46.021,46.078,46.521,47.266,48.171,49.112,50.014,50.826,51.53,52.158,52.738,53.268,53.745,54.174,54.568,
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.04165739,69.16367192,69.18726574,69.1939008,69.32248038,69.54288152,69.8736873,70.23046478,70.57633462,70.86366462,71.2183887,71.60076324,71.95906008,72.31268773,72.68104037,72.99016197,73.35016239,73.66460826,73.93259047,74.21972202,74.44532975,74.71602975,74.92908933,75.15055938,75.34488426,75.53297617,75.73400208,75.92407033,
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.16073171,70.36414634,70.23439024,68.9104878,68.5302439,69.00634146,70.10804878,70.90902439,71.2195122,71.57073171,72.0195122,71.65853659,71.76097561,72.06097561,71.96097561,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,73.91463415,74.51707317,74.32195122,74.67073171,74.67073171,
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.01041463,75.46341463,75.77073171,75.71219512,76.37073171,76.51219512,76.5195122,76.8804878,77.01707317,77.77073171,77.87317073,77.82439024,77.96585366,77.72682927,79.12195122,79.43170732,79.28780488,79.38292683,80.53902439,80.63658537,80.63170732,80.98780488,81.39268293,81.8,82.22926829,82.29268293,82.68536585,82.68536585,
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.27317073,69.03243902,68.39609756,66.72268293,65.66439024,66.39121951,68.77658537,69.34926829,69.01219512,69.74292683,70.31463415,70.76097561,70.96097561,71.26585366,72.02682927,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,73.98292683,74.12439024,74.4804878,74.5804878,74.6804878,
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.296,77.607,77.926,78.253,78.588,78.925,79.256,79.573,79.872,80.15,80.407,80.645,80.87,81.089,81.304,81.523,81.748,81.981,82.22,82.462,82.704,82.937,83.155,83.355,83.536,83.7,83.849,83.991,
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.52195122,75.92439024,75.42439024,75.57317073,75.82195122,75.97073171,76.17073171,76.37073171,76.57073171,76.77073171,76.97073171,77.17073171,77.37073171,77.57073171,77.72195122,77.87073171,78.07073171,78.22195122,78.37073171,78.57073171,78.72195122,78.87073171,79.02195122,79.17073171,79.32195122,79.47073171,79.62195122,79.72195122,
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.733,65.253,65.716,66.129,66.502,66.848,67.184,67.526,67.889,68.284,68.722,69.209,69.738,70.296,70.873,71.456,72.029,72.58,73.097,73.572,73.999,74.377,74.717,75.026,75.309,75.573,75.821,76.059,
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.643,67.563,67.408,67.221,67.03,66.867,66.761,66.722,66.752,66.852,67.006,67.185,67.362,67.521,67.665,67.82,68.022,68.302,68.671,69.119,69.616,70.117,70.577,70.961,71.258,71.468,71.61,71.718,
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.003,51.595,52.278,53.022,53.808,54.616,55.43,56.239,57.028,57.782,58.485,59.129,59.717,60.256,60.752,61.212,61.65,62.079,62.509,62.944,63.388,63.836,64.28,64.713,65.133,65.539,65.932,66.312,
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.399,62.237,63.077,63.911,64.739,65.568,66.408,67.267,68.144,69.035,69.936,70.842,71.737,72.603,73.418,74.151,74.771,75.269,75.648,75.92,76.112,76.259,76.401,76.571,76.783,77.042,77.339,77.649,
Middle East & North Africa,MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.7699648,66.37546389,66.85811477,67.34995565,67.78826015,68.20949199,68.58116003,68.91172329,69.22505145,69.53019847,69.82119704,70.10503693,70.37022345,70.63003341,70.89254093,71.14118391,71.39517571,71.63372171,71.87106772,72.097824,72.3082179,72.50784765,72.70669605,72.91438758,73.11705443,73.31614488,73.52487075,73.72989973,
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.836,71.235,71.633,72.029,72.418,72.796,73.158,73.498,73.814,74.103,74.364,74.598,74.809,75.002,75.18,75.347,75.505,75.656,75.802,75.948,76.096,76.251,76.412,76.579,76.753,76.933,77.118,77.305,
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,67.50487805,65.23902439,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.13397825,64.37515534,64.54695172,64.71360084,64.94096573,65.19813965,65.50940332,65.83510251,66.13828756,66.40179772,66.69833335,67.00414716,67.30718573,67.61381133,67.93415917,68.23634714,68.57457097,68.9012197,69.20799609,69.53397585,69.82780887,70.1303466,70.40023186,70.65973174,70.88894129,71.10920776,71.32019146,71.52182998,
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.152,71.331,71.502,71.68,71.871,72.08,72.309,72.55,72.795,73.038,73.267,73.47,73.642,73.782,73.893,73.986,74.077,74.18,74.305,74.457,74.632,74.824,75.019,75.207,75.384,75.549,75.703,75.851,
